"route_id","route_short_name","route_type","route_url","agency_id","route_desc","route_color","route_text_color","route_long_name"
"39-202-39A","39A","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"39-201-39A","39A","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"36-405-E","E","3",,"19","Bergbus Ziegelhausen","9C9C9C","000000","HD Orthopäd. Klinik - Ziegelh. Neckarschule - Friedhof - Hirtenaue"
"39-244-39A","39A","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"39-25-39","39","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"30-302-30E","30E","3",,"19","MPI Astronomie - HITS","9D9D9C","000000","Schlierbach HITS - Universitätsplatz - Max-Planck-Institut für Astronomie"
"32-301-32E","32E","3",,"19","Uniklinikum - Hauptbf. - Uniplatz","9D9D9C","000000","HD Uniklinikum - Zoo - HD Hbf - Bismarckplatz - Universitätsplatz"
"39-215-39A","39A","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"39-836-39A","39A","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"36-402-E","E","3",,"19","Bergbus Ziegelhausen","9C9C9C","000000","HD Orthopäd. Klinik - Ziegelh. Neckarschule - Friedhof - Hirtenaue"
"29-312-29E","29E","3",,"19","Bismarckplatz - Boxberg","9D9D9C","000000","HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
"20-4-20","20","3",,"19","Hauptbahnhof - Rathaus-Bergbahn","E17600","000000","HD Hauptbahnhof - Seegarten - Karlsplatz "
"30-303-30E","30E","3",,"19","MPI Astronomie - HITS","9D9D9C","000000","Schlierbach HITS - Universitätsplatz - Max-Planck-Institut für Astronomie"
"36-404-E","E","3",,"19","Bergbus Ziegelhausen","9C9C9C","000000","HD Orthopäd. Klinik - Ziegelh. Neckarschule - Friedhof - Hirtenaue"
"39-878-39A","39A","3",,"19","Bismarckplatz - Königstuhl","4E2583","FFFFFF","HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
"30-301-30E","30E","3",,"19","MPI Astronomie - HITS","9D9D9C","000000","Schlierbach HITS - Universitätsplatz - Max-Planck-Institut für Astronomie"
"30-304-30E","30E","3",,"19","MPI Astronomie - HITS","9D9D9C","000000","Schlierbach HITS - Universitätsplatz - Max-Planck-Institut für Astronomie"
"32-13-32","32","3",,"19","Uniklinikum - Hauptbf. - Uniplatz","A2C3D6","000000","HD Uniklinikum - Zoo - HD Hbf - Bismarckplatz - Universitätsplatz"
"120-403-E","E","3",,"19",,"9C9C9C","000000","Rathaus/Bergbahn - Molkenkur"
"120-404-E","E","3",,"19",,"9C9C9C","000000","Molkenkur - Rathaus/Bergbahn"
"75-312-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"70-832-70","70","3",,"19","A.-Kolping-Str. - Riedsaumpark - LU Rath","4A96D2","000000","LU Adolf-Kolping-Straße - Sternstraße - Friesenheim - BASF - LU Rathaus - LU Hbf"
"70-1-70","70","3",,"19","A.-Kolping-Str. - Riedsaumpark - LU Rath","4A96D2","000000","LU Adolf-Kolping-Straße - Sternstraße - Friesenheim - BASF - LU Rathaus - LU Hbf"
"74-861-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"76-831-76","76","3",,"19","Berliner Platz - Maudach","4E2583","FFFFFF","LU Berliner Platz - Rhein-Galerie - Große Blies - Marienkrankenhaus - Maudach"
"76-822-76","76","3",,"19","Berliner Platz - Maudach","4E2583","FFFFFF","LU Berliner Platz - Rhein-Galerie - Große Blies - Marienkrankenhaus - Maudach"
"75-851-75","75","3",,"19","Berliner Platz - Rheingönheim","008F89","FFFFFF","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"75-852-75","75","3",,"19","Berliner Platz - Rheingönheim","008F89","FFFFFF","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"74-866-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"74-863-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"72-31-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"71-103-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"71-2-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"72-2-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"72-1-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"71-101-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"73-1-73","73","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","8BC5BD","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"73-2-73","73","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","8BC5BD","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"85-2-85","85","3",,"19","Oppau - Oppau West","0069B4","FFFFFF","LU Oppau West - LU Oppau"
"85-1-85","85","3",,"19","Oppau - Oppau West","0069B4","FFFFFF","LU Oppau West - LU Oppau"
"86-2-86","86","3",,"19","Oppau - Wolfsgrube - Oppau","83D0F5","000000","LU Oppau - Wolfsgrube - Anglerstraße - LU Oppau"
"86-1-86","86","3",,"19","Oppau - Wolfsgrube - Oppau","83D0F5","000000","LU Oppau - Wolfsgrube - Anglerstraße - LU Oppau"
"78-1-78","78","3",,"19","BASF - LU Bf - Maudach","4A96D2","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"78-2-78","78","3",,"19","BASF - LU Bf - Maudach","4A96D2","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"72-36-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"72-38-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"72-315-72E","72E","3",,"19","Am Herrschaftsweiher - Melm","9D9D9C","000000","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"72-313-72E","72E","3",,"19","Am Herrschaftsweiher - Melm","9D9D9C","000000","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"74-864-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"71-852-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"74-869-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"72-22-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"72-27-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"74-309-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"78-12-78","78","3",,"19","BASF - LU Bf - Maudach","4A96D2","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"72-81-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"80-1-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","BASF Süd - Am Schwanen"
"80-2-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","Am Schwanen - BASF Süd"
"74-74-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"74-860-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"71-24-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"73-12-73","73","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","8BC5BD","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"73-6-73","73","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","8BC5BD","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"73-4-73","73","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","8BC5BD","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"73-302-73E","73E","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","9D9D9C","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"71-22-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"94-812-94","94","3",,"19","Berliner Platz - Niederfeld","81D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld"
"94-811-94","94","3",,"19","Berliner Platz - Niederfeld","81D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld"
"90-882-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"90-881-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"97-832-97","97","3",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"74-307-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"70-303-70E","70E","3",,"19","A.-Kolping-Str. - Riedsaumpark - LU Rath","9D9D9C","000000","LU Adolf-Kolping-Straße - Sternstraße - Friesenheim - BASF - LU Rathaus - LU Hbf"
"97-831-97","97","3",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"96-801-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"96-802-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"95-802-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Berliner Platz - Maudach"
"95-801-95","95","3",,"19","Berliner Platz - maudach","0069B4","FFFFFF","Maudach - Berliner Platz"
"74-862-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"74-41-74","74","3",,"19","Berliner Platz - Niederf. - LU Hbf.","83D0F5","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"75-313-75E","75E","3",,"19","Berliner Platz - Rheingönheim","9D9D9C","000000","LU Berliner Platz - LU Hbf - Große Blies - Marienkrankenhaus - Rheingönheim Bf - Rheingönheim"
"80-3-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","BASF Süd - Am Schwanen"
"74-306-74E","74E","3",,"19","Berliner Platz - Niederf. - LU Hbf.","9D9D9C","000000","LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
"96-11-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"97-12-97","97","3",,"19","Berliner Platz - Londoner Ring","FFED00","000000","LU Berliner Platz - Friesenheim - Oppau - Edigheim - Pflingstweide"
"71-121-71","71","3",,"19","Notwende - LU Rathaus","A89BB1","000000","LU Notwende - Hans-Warsch-Platz - Ebertpark Süd - LU Rathaus"
"90-11-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"77-824-77","77","3",,"19","Berliner Pl. - Parkinsel - Berliner Pl.","C291B9","000000","LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
"77-821-77","77","3",,"19","Berliner Pl. - Parkinsel - Berliner Pl.","C291B9","000000","LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
"77-822-77","77","3",,"19","Berliner Pl. - Parkinsel - Berliner Pl.","C291B9","000000","LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
"86-5-86","86","3",,"19","Oppau - Wolfsgrube - Oppau","83D0F5","000000","LU Oppau - Wolfsgrube - Anglerstraße - LU Oppau"
"89-2-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-5-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"89-1-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"84-2-84","84","3",,"19","Oppau - Frankenthal","B2A0CD","000000","LU Oppau -Brüsseler Ring - FT Haubtbahnhof"
"84-1-84","84","3",,"19","Oppau - Frankenthal","B2A0CD","000000","LU Oppau -Brüsseler Ring - FT Haubtbahnhof"
"85-5-85","85","3",,"19","Oppau - Oppau West","0069B4","FFFFFF","LU Oppau West - LU Oppau"
"89-11-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"73-301-73E","73E","3",,"19","Oggersheim Bf - Otto-Thiele-Platz","9D9D9C","000000","LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
"83-2-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Sandhofen - Oppau"
"83-1-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Oppau - Sandhofen"
"83-4-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Sandhofen - Oppau"
"83-11-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Oppau - Sandhofen"
"83-12-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Sandhofen - Oppau"
"83-14-83","83","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Sandhofen - Oppau"
"89-12-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"70-301-70E","70E","3",,"19","A.-Kolping-Str. - Riedsaumpark - LU Rath","9D9D9C","000000","LU Adolf-Kolping-Straße - Sternstraße - Friesenheim - BASF - LU Rathaus - LU Hbf"
"80-21-80","80","3",,"19","Mundenheim - BASF","B2A0CD","000000","BASF - Am Schwanen"
"87-22-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-25-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"89-3-89","89","3",,"19","Oppau - Buschwegbrücke","966C29","FFFFFF","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"87-2-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-1-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-5-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"79-816-E","E","3",,"19",,"9C9C9C","000000","Raschig - Berliner Platz"
"89-305-89E","89E","3",,"19","Oppau - Buschwegbrücke","9D9D9C","000000","LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
"86-3-86","86","3",,"19","Oppau - Wolfsgrube - Oppau","83D0F5","000000","LU Oppau - Wolfsgrube - Anglerstraße - LU Oppau"
"87-12-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"72-311-72E","72E","3",,"19","Am Herrschaftsweiher - Melm","9D9D9C","000000","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"90-883-90E","90E","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","9D9D9C","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"87-11-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-3-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"87-51-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"83-301-83E","83E","3",,"19","Sandhofen - Oppau","9D9D9C","000000","Oppau - null"
"87-21-87","87","3",,"19","Nachtweide - Londoner Ring - Oppau","69598F","FFFFFF","LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
"78-302-78E","78E","3",,"19","BASF - LU Bf - Maudach","9D9D9C","000000","LU BASF Süd - LU Hbf - Große Blies - Gartenstadt - LU Maudach"
"90-61-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"72-35-72","72","3",,"19","Am Herrschaftsweiher - Melm","0069B4","FFFFFF","LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
"90-12-90","90","3",,"19","Berliner Platz - Oggersh. - H.-Schifferd","85BC21","000000","LU Berliner Platz - Friesenheim - Oggersheim - Notwende/Melm"
"96-805-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"96-803-96","96","3",,"19","Berliner Platz - Rheingönheim","C05C13","FFFFFF","LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
"48-361-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"47-1-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-4-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"48-322-48E","48E","3",,"19","Rheinau Bf. - Rheinau Hafen","9D9D9C","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"48-21-48","48","3",,"19","Rheinau Bf. - Rheinau Hafen","009FE3","000000","MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
"47-2-47","47","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","83D0F5","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"47-302-47E","47E","3",,"19","Rheinau Bf. - Fridtjof-Nansen-Weg","9D9D9C","000000","MA Fridtjof-Nansen-Weg - Rheinau Süd - MA Rheinau Bf"
"240-206-$","E","3",,"19",,"9C9C9C","000000","Rheinau Bahnhof - Rheinau Karlsplatz"
"40-2-40","40","3",,"19","Seckenheim - Rheinau","4E2583","FFFFFF","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt Seckenheim Rathaus - MA Seckenheim OEG-Bahnhof"
"40-1-40","40","3",,"19","Seckenheim - Rheinau","4E2583","FFFFFF","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt Seckenheim Rathaus - MA Seckenheim OEG-Bahnhof"
"40-4-40","40","3",,"19","Seckenheim - Rheinau","4E2583","FFFFFF","MA Rheinau Karlsplatz - Pfingstberg - Hochstätt Seckenheim Rathaus - MA Seckenheim OEG-Bahnhof"
"43-1-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-822-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-824-43","43","3",,"19","Seckenheim - Friedrichsfeld","4A96D2","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-301-43E","43E","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"43-852-4346","4346","3",,"19","Seckenheim - Friedrichsfeld","9D9D9C","000000","MA Seckenheim Rathaus - Friedrichsfeld - MA Seckenheim Rathaus"
"46-2-46","46","3",,"19","Seckenheim - Neckarhausen - Friedrichsf.","A89BB1","000000","MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
"50-24-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-21-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
"50-23-50","50","3",,"19","Sandhofen - Neckarau West","92C56E","000000","MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
